Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"scrollToPosition(0, 9999)",Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.000s,NOT_RUN
"scrollToPosition(0, 0)",Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.001s,NOT_RUN
delay(5),Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Button Notifikasi""))",Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Notification Mention""))",Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Button Message""))",Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Button List""))",Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/List Subscribed""))",Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/List Member""))",Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Button Profile""))",Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Tweet and Replies""))",Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.002s,NOT_RUN
"click(findTestObject(""Maintenance/Profile - Media""))",Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Profile - Likes""))",Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Button Home""))",Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Logout/div_Selengkapnya""))",Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Setting and Privacy""))",Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.016s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Setting - Privacy and safety""))",Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.004s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Setting - Notification""))",Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Setting - Content preferences""))",Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.002s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Setting - Display""))",Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Setting - Data Usage""))",Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Setting - Accessibility""))",Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Setting - About Twitter""))",Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Button Home""))",Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.000s,NOT_RUN
delay(15),Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Logout/div_Selengkapnya""))",Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:18,0.786s,PASSED
delay(5),Firefox 73.0,,,2020-02-27 10:59:18,2020-02-27 10:59:23,5.003s,PASSED
"click(findTestObject(""Maintenance/Keluar/div_Keluar""))",Firefox 73.0,,,2020-02-27 10:59:23,2020-02-27 10:59:24,0.670s,PASSED
closeBrowser(),Firefox 73.0,,,2020-02-27 10:59:24,2020-02-27 10:59:32,7.978s,PASSED
,,,,,,,
Test Cases/Maintenance 1,Firefox 73.0,,,2020-02-27 10:59:32,2020-02-27 11:00:19,47.405s,PASSED
"openBrowser("""")",Firefox 73.0,,,2020-02-27 10:59:32,2020-02-27 10:59:37,4.847s,PASSED
"navigateToUrl(""https://twitter.com"")",Firefox 73.0,,,2020-02-27 10:59:37,2020-02-27 10:59:42,5.126s,PASSED
delay(5),Firefox 73.0,,,2020-02-27 10:59:42,2020-02-27 10:59:47,5.003s,PASSED
"click(findTestObject(""Maintenance/Halaman Awal/div_Log in""))",Firefox 73.0,,,2020-02-27 10:59:47,2020-02-27 10:59:48,0.872s,PASSED
"setText(findTestObject(""Maintenance/Halaman Login/input_Phone email or username_sessionusername_or_email""), Username)",Firefox 73.0,,,2020-02-27 10:59:48,2020-02-27 10:59:49,0.994s,PASSED
"setText(findTestObject(""Maintenance/Halaman Login/input_Password_sessionpassword""), Password)",Firefox 73.0,,,2020-02-27 10:59:49,2020-02-27 10:59:49,0.699s,PASSED
"click(findTestObject(""Maintenance/Halaman Login/div_Log in""))",Firefox 73.0,,,2020-02-27 10:59:49,2020-02-27 10:59:52,2.826s,PASSED
delay(10),Firefox 73.0,,,2020-02-27 10:59:52,2020-02-27 11:00:02,10.003s,PASSED
"scrollToPosition(0, 9)",Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.001s,NOT_RUN
"scrollToPosition(0, 99)",Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.002s,NOT_RUN
"scrollToPosition(0, 999)",Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.001s,NOT_RUN
"scrollToPosition(0, 9999)",Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.001s,NOT_RUN
"scrollToPosition(0, 0)",Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.000s,NOT_RUN
delay(5),Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.000s,NOT_RUN
"setText(findTestObject(""Maintenance/Search Mutualan""), ""mutualan rt"")",Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.001s,NOT_RUN
delay(5),Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Klik Span Mutualan RT""), STOP_ON_FAILURE)",Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.000s,NOT_RUN
delay(20),Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Klik Tweet Pertama Mutualan""))",Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Klik Retweet""))",Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Follow 1""))",Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Follow 2""))",Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.000s,NOT_RUN
delay(20),Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Follow 3""))",Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.000s,NOT_RUN
delay(15),Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Follow 4""))",Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Follow 5""))",Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.001s,NOT_RUN
delay(15),Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Button Close""))",Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.000s,NOT_RUN
delay(5),Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Button Home""))",Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Button Explore""))",Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.000s,NOT_RUN
delay(5),Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.002s,NOT_RUN
"click(findTestObject(""Maintenance/Show More Hastag""))",Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.000s,NOT_RUN
"scrollToPosition(0, 9)",Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.002s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.000s,NOT_RUN
"scrollToPosition(0, 99)",Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.000s,NOT_RUN
"scrollToPosition(0, 999)",Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.000s,NOT_RUN
"scrollToPosition(0, 9999)",Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.001s,NOT_RUN
"scrollToPosition(0, 0)",Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.000s,NOT_RUN
delay(5),Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Button Notifikasi""))",Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.003s,NOT_RUN
"click(findTestObject(""Maintenance/Notification Mention""))",Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.004s,NOT_RUN
"click(findTestObject(""Maintenance/Button Message""))",Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Button List""))",Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/List Subscribed""))",Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/List Member""))",Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Button Profile""))",Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Tweet and Replies""))",Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Profile - Media""))",Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Profile - Likes""))",Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.008s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Button Home""))",Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Logout/div_Selengkapnya""))",Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Setting and Privacy""))",Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Setting - Privacy and safety""))",Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Setting - Notification""))",Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.013s,NOT_RUN
"click(findTestObject(""Maintenance/Setting - Content preferences""))",Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Setting - Display""))",Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Setting - Data Usage""))",Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.069s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Setting - Accessibility""))",Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.005s,NOT_RUN
"click(findTestObject(""Maintenance/Setting - About Twitter""))",Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Button Home""))",Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.001s,NOT_RUN
delay(15),Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:02,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Logout/div_Selengkapnya""))",Firefox 73.0,,,2020-02-27 11:00:02,2020-02-27 11:00:03,0.899s,PASSED
delay(5),Firefox 73.0,,,2020-02-27 11:00:03,2020-02-27 11:00:08,5.004s,PASSED
"click(findTestObject(""Maintenance/Keluar/div_Keluar""))",Firefox 73.0,,,2020-02-27 11:00:08,2020-02-27 11:00:10,1.322s,PASSED
closeBrowser(),Firefox 73.0,,,2020-02-27 11:00:10,2020-02-27 11:00:19,9.624s,PASSED
,,,,,,,
Test Cases/Maintenance 1,Firefox 73.0,,,2020-02-27 11:00:19,2020-02-27 11:01:04,45.213s,PASSED
"openBrowser("""")",Firefox 73.0,,,2020-02-27 11:00:19,2020-02-27 11:00:25,5.325s,PASSED
"navigateToUrl(""https://twitter.com"")",Firefox 73.0,,,2020-02-27 11:00:25,2020-02-27 11:00:30,5.066s,PASSED
delay(5),Firefox 73.0,,,2020-02-27 11:00:30,2020-02-27 11:00:35,5.005s,PASSED
"click(findTestObject(""Maintenance/Halaman Awal/div_Log in""))",Firefox 73.0,,,2020-02-27 11:00:35,2020-02-27 11:00:35,0.702s,PASSED
"setText(findTestObject(""Maintenance/Halaman Login/input_Phone email or username_sessionusername_or_email""), Username)",Firefox 73.0,,,2020-02-27 11:00:35,2020-02-27 11:00:36,0.589s,PASSED
"setText(findTestObject(""Maintenance/Halaman Login/input_Password_sessionpassword""), Password)",Firefox 73.0,,,2020-02-27 11:00:36,2020-02-27 11:00:37,0.687s,PASSED
"click(findTestObject(""Maintenance/Halaman Login/div_Log in""))",Firefox 73.0,,,2020-02-27 11:00:37,2020-02-27 11:00:40,3.120s,PASSED
delay(10),Firefox 73.0,,,2020-02-27 11:00:40,2020-02-27 11:00:50,10.003s,PASSED
"scrollToPosition(0, 9)",Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.000s,NOT_RUN
"scrollToPosition(0, 99)",Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.000s,NOT_RUN
"scrollToPosition(0, 999)",Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.000s,NOT_RUN
"scrollToPosition(0, 9999)",Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.000s,NOT_RUN
"scrollToPosition(0, 0)",Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.001s,NOT_RUN
delay(5),Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.000s,NOT_RUN
"setText(findTestObject(""Maintenance/Search Mutualan""), ""mutualan rt"")",Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.001s,NOT_RUN
delay(5),Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Klik Span Mutualan RT""), STOP_ON_FAILURE)",Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.001s,NOT_RUN
delay(20),Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Klik Tweet Pertama Mutualan""))",Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Klik Retweet""))",Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Follow 1""))",Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Follow 2""))",Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.000s,NOT_RUN
delay(20),Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Follow 3""))",Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.001s,NOT_RUN
delay(15),Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Follow 4""))",Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Follow 5""))",Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.000s,NOT_RUN
delay(15),Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.002s,NOT_RUN
"click(findTestObject(""Maintenance/Button Close""))",Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.001s,NOT_RUN
delay(5),Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Button Home""))",Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Button Explore""))",Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.000s,NOT_RUN
delay(5),Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Show More Hastag""))",Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.000s,NOT_RUN
"scrollToPosition(0, 9)",Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.001s,NOT_RUN
"scrollToPosition(0, 99)",Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.000s,NOT_RUN
"scrollToPosition(0, 999)",Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.000s,NOT_RUN
"scrollToPosition(0, 9999)",Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.000s,NOT_RUN
"scrollToPosition(0, 0)",Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.001s,NOT_RUN
delay(5),Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Button Notifikasi""))",Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Notification Mention""))",Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Button Message""))",Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Button List""))",Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/List Subscribed""))",Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/List Member""))",Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Button Profile""))",Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.000s,NOT_RUN
